feature,accuracy,hit_rate,correlation
holloway_daily_bully_support_periods,0.47634703196347034,,
holloway_daily_beary_resistance_periods,0.47634703196347034,,
holloway_daily_bully_resistance_periods,0.47634703196347034,,
holloway_bully_support_periods,0.47634703196347034,,
holloway_beary_resistance_periods,0.47634703196347034,,
holloway_bully_resistance_periods,0.47634703196347034,,
holloway_volatility_50,0.47634703196347034,,-0.008784312051440682
holloway_volatility_20,0.47634703196347034,,-0.003907672199823779
holloway_log_returns,0.47634703196347034,,-0.03947295189504822
holloway_monthly_Volume_monthly_holloway,0.47634703196347034,,
holloway_weekly_bully_support_periods,0.47634703196347034,,
holloway_weekly_beary_resistance_periods,0.47634703196347034,,
holloway_weekly_bully_resistance_periods,0.47634703196347034,,
holloway_monthly_Volume,0.47634703196347034,,
holloway_monthly_Close,0.47634703196347034,,
holloway_monthly_Low,0.47634703196347034,,
holloway_monthly_High,0.47634703196347034,,
holloway_monthly_Open,0.47634703196347034,,
monthly_Low,0.47634703196347034,,
volatility_20,0.47634703196347034,,-0.003907672199823779
holloway_monthly_low,0.47634703196347034,,
holloway_monthly_high,0.47634703196347034,,
holloway_monthly_open,0.47634703196347034,,
holloway_returns,0.47634703196347034,,-0.03961002647291761
